dist,npc_hp,npc_stamina,npc_current_action,player_hp,player_stamina,player_action,new_action
159,0.27,0.77,5,0.83,0.05,5,6
74,0.33,0.35,1,0.9,0.37,7,1
210,0.76,0.72,6,0.46,0.55,2,7
243,0.87,0.55,5,0.07,0.06,6,1
129,0.98,0.33,0,0.61,0.8,0,1
85,0.04,0.86,1,0.26,0.24,2,1
26,0.14,0.8,5,0.44,0.13,8,5
53,0.73,0.39,5,0.67,0.7,7,6
48,0.4,0.77,5,0.51,0.65,4,6
146,0.46,0.99,6,0.65,0.77,4,7
47,0.29,0.33,3,0.75,0.67,2,4
34,0.24,0.2,1,0.54,0.33,4,3
121,0.16,0.15,6,0.29,0.9,7,0
44,0.56,0.55,6,0.97,0.2,8,0
159,0.18,0.54,1,0.96,0.64,3,1
46,0.05,0.59,6,0.13,0.55,8,7
8,0.22,0.05,5,0.15,0.4,1,5
30,0.02,0.64,3,0.54,0.04,4,2
179,0.39,0.1,3,0.53,0.78,0,0
199,0.64,0.37,0,0.28,0.96,4,1
23,0.92,0.54,0,0.87,0.12,4,3
37,0.61,0.0,6,0.53,0.98,0,0
48,0.57,0.62,3,0.88,0.43,2,4
37,0.14,0.48,5,0.58,0.14,2,6
49,0.7,0.89,0,0.62,0.98,4,3
100,0.9,0.51,1,0.3,0.59,6,1
119,0.94,0.98,6,0.88,0.15,6,0
219,0.17,0.28,6,0.02,0.83,5,0
63,0.79,0.32,1,0.47,0.86,1,1
94,0.37,0.78,3,0.41,0.62,2,1
93,0.75,0.86,1,0.05,0.35,8,1
213,0.31,0.52,3,0.02,0.66,4,1
111,0.97,0.04,6,0.25,0.9,8,0
184,0.66,0.59,3,0.69,0.28,5,1
15,0.15,0.33,1,0.05,0.8,7,4
200,0.35,0.24,6,0.09,0.84,5,0
84,0.49,0.48,5,0.55,0.54,1,6
147,0.06,0.5,6,0.7,0.26,4,0
59,0.42,0.7,0,0.82,0.43,4,3
32,0.21,0.65,0,0.74,0.33,1,4
193,0.09,0.45,5,0.43,0.09,1,6
48,0.84,0.07,1,0.57,0.56,5,3
145,0.31,0.84,3,0.91,0.02,2,1
104,0.71,0.56,0,0.69,0.06,2,1
161,0.84,0.75,3,0.89,0.89,7,1
226,0.43,0.69,0,0.28,0.78,4,1
74,0.39,0.42,0,0.52,0.3,3,1
177,0.41,0.7,0,0.94,0.43,2,1
43,0.1,0.18,1,0.48,0.92,4,3
32,0.23,0.41,5,0.02,0.15,4,5
163,0.66,0.04,0,0.43,0.64,1,0
78,0.94,0.43,1,0.6,0.52,5,1
110,0.62,0.38,1,0.58,0.73,5,1
39,0.47,0.71,5,0.89,0.26,3,5
125,0.34,0.92,1,0.28,0.65,8,1
125,0.18,0.6,0,0.38,0.28,3,1
213,0.52,0.99,1,0.79,0.12,2,1
174,0.9,0.1,6,0.64,0.81,3,0
235,0.9,0.13,3,0.15,0.27,3,0
66,0.35,0.95,1,0.24,0.92,2,1
55,0.5,0.49,0,0.18,0.87,7,4
91,0.36,0.2,5,0.93,0.45,5,6
54,0.32,0.77,1,0.65,0.51,3,4
163,0.32,0.63,6,0.65,0.45,6,7
125,0.07,0.09,3,0.26,0.3,5,0
37,0.2,0.23,0,0.41,0.43,2,3
27,0.35,0.84,3,0.58,0.75,1,5
268,0.68,0.61,6,0.38,0.63,2,7
38,0.12,0.51,6,0.89,0.02,0,0
153,0.86,0.97,6,0.4,0.89,4,7
44,0.32,0.66,6,0.57,0.65,0,7
76,0.14,0.11,5,0.16,0.01,2,6
157,0.28,0.7,1,0.17,0.5,7,1
68,0.23,0.77,6,0.6,0.34,2,7
83,0.48,0.46,6,0.34,0.4,0,7
108,0.42,0.46,5,0.42,0.04,2,6
97,0.93,0.77,6,0.1,0.29,1,0
196,0.78,0.33,5,0.88,0.44,4,6
19,0.74,0.35,0,0.6,0.03,1,4
46,0.39,0.45,6,0.32,0.04,0,0
28,0.47,0.95,0,0.49,0.24,6,4
31,0.89,0.0,5,0.63,0.25,5,6
217,0.75,0.47,1,0.41,0.56,3,1
41,0.61,0.67,3,0.63,0.69,3,4
40,0.26,0.54,3,0.15,0.05,0,5
236,0.18,0.69,3,0.51,0.53,7,1
45,0.98,0.42,5,0.41,0.54,0,6
112,0.13,0.77,0,0.59,0.58,0,1
146,0.98,0.71,6,0.02,0.88,6,7
149,0.39,0.71,5,0.86,0.06,1,6
72,0.2,1.0,3,0.08,0.82,2,1
208,0.59,0.96,0,0.13,0.23,2,1
65,0.41,0.75,5,0.29,0.72,1,5
90,0.05,0.1,5,0.12,0.21,7,6
182,0.54,0.37,1,0.65,0.22,2,1
210,0.66,0.51,5,0.66,0.54,6,1
51,0.1,0.96,5,0.99,0.62,8,4
129,0.72,0.34,0,0.58,0.42,6,1
120,0.87,0.41,3,0.62,0.16,3,1
12,0.03,0.21,6,0.66,0.8,1,0
72,0.63,0.93,6,0.32,0.14,8,0
44,0.92,0.5,1,0.36,0.69,4,3
136,0.11,0.67,3,0.57,0.54,0,1
272,0.3,0.58,0,0.87,0.62,4,1
160,0.5,0.84,0,0.17,0.57,1,1
7,0.18,0.57,6,0.13,0.21,5,0
35,0.89,0.2,3,0.39,0.81,8,4
218,0.36,0.22,3,0.57,0.57,0,0
167,0.7,0.07,3,0.98,0.17,4,0
39,0.41,0.93,3,0.95,0.84,4,3
40,0.26,0.11,6,0.25,0.95,0,0
48,0.46,0.78,1,0.78,0.34,8,4
57,0.18,0.36,1,0.41,0.02,1,4
199,0.38,0.71,6,0.31,0.63,8,7
93,0.22,0.5,0,0.59,0.61,6,1
97,0.19,0.71,1,0.18,0.36,6,1
3,0.27,0.81,1,0.54,0.88,7,5
67,0.31,0.13,6,0.68,0.86,8,0
47,0.33,0.83,0,0.45,0.64,4,3
213,0.15,0.08,0,0.87,0.79,3,0
86,0.07,0.37,3,0.03,0.1,4,1
41,0.8,0.47,6,0.45,0.64,5,7
20,0.74,0.36,1,0.74,0.59,2,4
236,0.05,0.25,6,1.0,0.85,1,0
68,0.21,0.07,6,0.05,0.69,4,0
242,0.77,0.45,3,0.26,0.82,0,1
33,0.91,0.36,0,0.71,0.72,4,3
210,0.99,0.18,5,0.03,0.89,0,6
219,0.34,0.95,3,0.26,0.42,7,1
187,0.62,0.7,5,0.92,0.4,8,1
61,0.55,0.7,3,0.67,0.69,4,1
78,0.86,0.31,6,0.87,0.93,6,0
60,0.91,0.93,5,0.45,0.07,4,6
49,0.59,0.19,1,0.4,0.71,3,0
142,0.11,0.34,1,0.8,0.79,0,1
167,0.12,0.49,6,0.94,0.31,0,7
104,0.06,0.36,3,0.72,0.85,6,1
56,0.7,0.88,5,0.75,0.87,1,6
191,0.97,0.82,6,0.41,0.02,8,0
194,0.14,0.31,5,0.22,0.72,8,1
238,0.5,0.98,3,0.55,0.16,3,1
128,0.14,0.39,5,0.2,0.99,7,6
192,0.77,0.89,3,0.22,0.23,8,1
134,0.89,0.82,3,0.7,0.25,6,1
180,0.3,0.93,3,0.3,0.11,2,1
12,0.49,0.87,1,0.18,0.65,8,4
94,0.39,0.13,0,0.63,0.18,6,1
170,0.82,0.46,0,0.57,0.97,7,1
105,0.85,0.56,1,0.31,0.38,0,1
111,0.16,0.42,6,0.98,0.98,4,7
146,0.52,0.23,1,0.5,0.3,6,1
252,0.79,0.86,5,0.45,0.92,8,1
25,0.4,0.64,6,0.36,0.51,2,7
15,0.26,0.12,0,0.51,0.2,0,3
101,0.44,0.48,3,0.15,0.92,2,1
103,0.11,0.92,3,0.5,0.75,4,1
49,0.87,0.82,0,0.43,0.63,2,5
32,0.43,0.34,0,0.2,0.09,7,4
100,0.17,0.28,3,0.11,0.86,7,0
144,0.79,0.95,5,0.28,0.36,6,1
111,0.63,0.06,3,0.84,0.97,7,0
107,0.63,0.4,3,0.63,0.52,5,1
151,0.13,0.61,5,0.48,0.4,1,6
66,0.37,0.63,1,0.78,0.64,2,1
40,0.2,0.36,5,0.4,0.11,8,4
60,0.26,0.62,3,0.51,0.68,6,4
92,0.91,0.75,6,0.41,0.12,4,0
81,0.41,0.12,5,0.3,0.76,5,6
49,0.36,0.67,5,0.64,0.48,4,6
130,0.38,0.05,1,0.79,0.38,4,0
137,0.73,0.21,3,0.98,0.34,7,0
126,0.44,0.53,3,0.03,0.02,4,1
45,0.33,0.96,1,0.05,0.91,5,2
207,0.12,0.02,5,0.56,0.42,1,6
191,0.25,0.42,1,0.27,0.72,4,1
66,0.73,0.52,3,0.5,0.02,3,1
221,0.12,0.19,6,0.68,0.34,4,0
68,0.56,0.77,3,0.52,0.37,6,1
46,0.96,0.36,1,0.16,0.07,1,4
116,0.54,0.53,6,0.55,0.6,7,7
51,0.6,0.32,6,0.42,0.81,1,0
197,0.33,0.07,3,0.16,0.97,1,0
21,0.04,0.23,5,0.04,0.83,4,6
190,0.61,0.17,0,0.18,0.49,8,1
40,0.08,0.23,1,0.46,0.09,6,4
93,0.07,0.96,0,0.67,0.67,8,1
7,0.46,0.41,0,0.16,0.24,3,0
43,0.97,0.72,3,0.13,0.45,5,2
133,0.76,0.13,3,0.76,0.11,4,0
153,0.1,0.49,5,0.15,0.41,4,6
12,0.6,0.78,0,0.96,0.71,7,5
120,0.15,0.28,6,0.2,0.22,5,0
223,0.47,0.87,5,0.85,0.36,5,6
94,0.82,0.82,3,0.8,0.9,6,1
12,0.34,0.51,6,0.16,0.86,5,7
216,0.42,0.16,5,0.93,0.73,7,6
105,0.71,0.26,3,0.52,0.01,3,0
115,0.33,0.29,1,0.57,0.44,5,0
68,0.57,0.88,1,0.63,0.33,7,1
180,0.76,0.43,6,0.03,0.81,8,7
21,0.94,0.04,5,0.01,0.55,6,4
111,0.98,0.94,5,0.29,0.64,2,6
280,0.76,0.22,1,0.53,0.58,0,0
24,0.16,0.08,1,0.6,0.25,8,4
110,0.75,0.39,3,0.46,0.89,4,1
189,0.49,0.08,3,0.82,0.47,4,0
171,0.92,0.33,1,0.18,0.62,4,1
117,0.92,0.99,0,0.11,0.94,5,1
56,0.7,0.97,3,0.08,0.31,3,4
107,0.73,0.71,0,0.3,0.25,2,1
47,0.36,0.35,3,0.45,0.52,4,3
101,0.72,0.96,0,0.64,0.33,4,1
158,0.52,0.74,5,0.96,0.63,3,6
264,0.13,0.89,1,0.99,0.92,5,1
142,0.8,0.03,1,0.1,0.41,6,1
118,0.11,0.25,1,0.3,0.42,3,0
76,0.56,0.94,1,0.86,0.26,6,1
115,0.83,0.46,5,0.78,0.41,6,1
114,0.09,0.96,5,0.12,0.02,0,6
79,0.98,0.68,0,0.06,0.79,1,1
150,0.56,0.92,6,0.47,0.58,1,7
40,0.03,0.92,6,0.69,0.47,2,7
194,0.08,0.97,6,0.23,0.22,8,0
98,0.8,0.66,1,0.05,0.63,2,1
62,0.16,0.19,5,0.47,0.3,7,6
150,0.4,0.79,6,0.23,0.87,4,7
166,0.14,0.83,1,0.84,0.5,5,1
97,0.33,0.38,0,0.03,0.89,6,1
77,0.28,0.04,3,0.57,0.55,7,0
197,0.34,0.85,3,0.9,0.86,5,1
165,0.59,0.03,0,0.21,0.71,0,0
17,0.37,0.96,1,0.16,0.03,0,5
39,0.3,0.96,6,0.5,0.77,3,7
21,0.74,0.92,5,0.79,0.19,3,5
135,0.65,0.12,5,0.66,0.41,8,1
246,0.14,0.47,5,0.74,0.6,3,6
137,0.85,0.3,5,0.95,0.34,4,6
19,0.29,0.07,5,0.16,0.58,0,5
107,0.19,0.41,5,0.43,0.16,1,6
90,0.46,0.74,6,0.43,0.98,5,7
118,0.22,0.08,3,0.22,0.52,0,0
254,0.01,0.15,5,0.59,0.52,1,6
55,0.43,0.74,6,0.6,0.53,3,7
190,0.63,0.3,3,0.72,0.41,4,0
18,0.83,0.03,1,0.65,0.8,2,3
145,0.26,0.42,0,0.4,0.74,6,1
122,0.84,0.35,5,0.77,0.09,6,1
94,0.36,0.12,5,0.75,0.48,1,6
28,0.24,0.17,1,0.67,0.39,6,4
19,0.07,0.07,6,0.65,0.23,7,0
198,0.5,0.82,0,0.36,0.9,7,1
238,0.66,0.25,0,0.72,0.87,8,1
76,0.2,0.61,0,0.63,0.09,6,1
131,0.48,0.53,6,0.62,0.83,1,7
255,0.24,0.32,1,0.19,0.45,1,1
159,0.59,0.32,5,0.71,0.19,4,6
201,0.86,0.06,1,0.22,0.51,2,0
94,0.52,0.45,0,0.63,0.09,2,1
84,0.3,0.79,1,0.45,0.79,2,1
222,0.82,0.67,3,0.3,0.58,1,1
67,1.0,0.01,3,0.24,0.7,4,0
52,0.88,0.69,1,0.25,0.01,6,5
163,0.65,0.01,3,0.74,0.82,7,0
107,0.26,0.17,5,0.87,0.31,5,6
36,0.36,0.48,3,0.36,0.21,6,4
64,0.13,0.8,0,0.71,0.56,3,1
81,0.36,0.34,6,0.82,1.0,7,0
117,0.49,0.03,0,0.88,0.84,3,0
24,0.5,0.78,1,0.16,0.94,5,2
109,0.68,0.38,3,0.42,0.04,8,1
140,0.78,0.13,3,0.39,0.26,0,0
55,0.36,0.44,3,0.35,0.45,2,4
41,0.55,0.95,3,0.36,0.54,5,2
251,0.58,0.86,5,0.86,0.77,2,6
126,0.64,0.82,1,0.56,0.68,1,1
80,0.46,0.25,3,0.54,0.57,0,0
35,0.33,0.39,0,0.53,0.43,5,2
103,0.63,0.6,0,0.95,0.9,1,1
39,0.1,0.55,3,0.78,0.95,2,5
95,0.07,0.82,1,0.7,0.59,3,1
69,0.08,0.02,1,0.04,0.35,4,0
138,0.51,0.31,5,0.5,0.66,7,6
132,0.63,0.12,0,0.48,0.42,4,0
117,0.55,0.84,0,0.14,0.58,3,1
190,0.84,0.71,0,0.28,0.64,2,1
120,0.05,0.7,6,0.3,0.52,4,7
80,0.47,0.93,6,0.49,0.04,8,0
197,0.67,0.63,6,0.68,0.23,2,0
221,0.16,0.63,0,0.48,0.27,6,1
86,0.82,0.62,6,0.99,0.71,1,7
52,0.81,0.34,0,0.61,0.37,5,2
137,0.56,0.75,0,0.39,0.23,4,1
45,0.44,0.57,0,0.38,0.26,1,4
103,0.96,0.54,3,0.98,0.75,5,1
153,0.69,0.93,1,0.11,0.16,3,1
119,0.84,0.57,5,0.97,0.05,3,6
121,0.59,0.25,0,0.89,0.05,2,0
80,0.7,0.23,0,0.61,0.69,6,1
118,0.79,0.34,6,0.81,0.23,5,0
127,0.88,0.74,1,0.46,0.71,5,1
149,0.61,0.18,3,0.96,0.54,6,1
69,0.3,0.13,6,0.04,0.32,2,0
57,0.95,0.75,5,0.9,0.88,3,5
116,0.82,0.45,6,0.97,0.04,3,0
113,0.88,0.38,0,0.12,0.85,3,1
223,0.89,0.26,1,0.59,0.52,6,1
86,0.48,0.41,6,0.81,0.89,7,7
258,0.19,0.79,3,0.41,0.17,2,1
27,0.87,0.34,1,0.24,0.51,4,3
179,0.96,0.83,3,0.73,0.08,0,1
99,0.64,0.53,1,0.34,0.3,4,1
22,0.26,0.81,0,0.67,0.39,3,4
60,0.47,0.57,6,0.06,0.82,5,7
100,0.1,0.61,0,0.09,0.4,8,1
147,0.59,0.38,3,0.36,0.69,1,1
108,0.02,0.24,1,0.58,0.69,5,0
38,0.25,0.24,6,0.06,0.65,6,0
197,0.6,0.76,1,0.61,0.97,6,1
182,0.67,0.69,5,0.65,0.12,8,1
236,0.89,0.02,0,0.9,0.54,8,1
250,0.88,0.07,1,0.09,0.1,7,0
27,0.78,0.2,6,0.29,0.11,7,0
101,0.06,0.51,6,0.97,0.69,0,7
78,0.26,0.01,0,0.82,0.18,8,1
34,0.51,0.88,3,0.35,0.16,6,5
47,0.6,0.78,3,0.64,0.84,4,3
181,0.25,0.03,3,0.81,0.4,1,0
76,0.42,0.39,0,0.38,0.77,7,1
39,0.48,0.86,1,0.52,0.93,8,4
154,0.4,0.59,1,0.53,0.58,0,1
198,0.4,0.48,5,0.87,0.19,5,6
77,0.12,0.55,1,1.0,0.1,2,1
233,0.76,0.47,0,0.27,0.67,4,1
79,0.07,0.6,0,0.86,0.92,7,1
25,0.2,0.77,1,0.91,0.22,5,2
25,0.71,0.17,0,0.19,0.8,3,0
61,0.19,0.84,5,0.09,0.48,0,6
20,0.18,0.02,5,0.39,0.93,7,5
110,0.43,0.27,5,0.27,0.83,6,1
250,0.98,0.83,0,0.51,0.43,3,1
53,0.31,0.53,6,0.16,0.71,6,7
95,0.26,0.61,3,0.79,0.69,4,1
56,0.53,0.11,3,0.15,0.84,0,3
127,0.84,0.82,0,0.43,0.31,2,1
181,0.96,0.73,5,0.25,0.98,2,6
19,0.12,0.68,5,0.1,0.13,1,5
113,0.93,0.91,6,0.29,0.21,0,0
94,0.99,0.33,0,0.14,0.26,5,1
55,0.5,0.12,5,0.49,0.92,5,6
83,0.21,0.77,5,0.49,0.18,0,6
272,0.5,0.71,3,0.54,0.06,0,1
183,0.44,0.7,0,0.07,0.94,7,1
144,0.49,0.2,5,0.78,0.3,6,1
19,0.56,0.7,1,0.84,0.2,4,3
59,0.3,0.59,5,0.2,0.33,2,6
246,1.0,0.54,3,1.0,0.81,4,1
85,0.05,0.74,0,0.44,0.96,1,1
210,0.01,0.16,6,0.29,0.54,1,0
127,0.18,0.97,1,0.99,0.56,0,1
76,0.44,0.97,6,0.78,0.83,3,7
84,0.7,0.64,6,0.97,0.71,5,7
88,0.98,0.97,0,0.39,0.37,2,1
33,0.55,0.52,1,0.48,0.03,4,3
121,0.95,0.51,3,0.2,0.05,8,1
22,0.28,0.05,1,0.63,0.33,6,4
15,0.17,0.9,5,0.44,0.55,0,5
97,0.76,0.28,1,0.76,0.41,7,0
59,0.96,0.27,6,0.05,0.41,6,0
85,0.4,0.01,1,0.48,0.73,2,0
169,0.44,0.7,6,0.7,0.88,6,7
62,0.11,0.14,1,0.74,0.43,6,1
33,0.58,0.67,3,0.17,0.42,1,4
37,0.29,0.95,5,0.3,0.18,6,5
68,0.94,0.21,1,0.59,0.46,3,0
35,0.89,0.76,6,0.18,0.32,3,7
172,0.84,0.81,3,0.83,0.7,8,1
229,0.6,0.65,0,0.42,0.86,8,1
148,0.71,0.75,0,0.31,0.79,3,1
203,0.46,0.87,0,0.17,0.4,8,1
50,0.93,0.15,6,0.17,0.57,1,0
60,0.32,0.96,6,0.11,0.88,7,7
161,0.76,0.67,5,0.38,0.43,1,6
174,0.08,0.2,1,0.84,0.58,7,0
205,0.89,0.24,1,0.25,0.14,3,0
19,0.75,0.36,5,0.45,0.28,1,6
74,0.02,0.2,6,0.9,0.41,1,0
234,0.93,0.6,5,0.42,0.79,3,6
69,0.72,0.03,6,0.87,0.62,6,0
44,0.32,0.49,1,0.05,0.58,5,2
164,0.43,0.83,1,0.34,0.25,1,1
179,0.64,0.61,0,0.13,0.47,6,1
38,0.1,0.44,1,0.27,0.27,0,4
50,0.2,0.9,3,0.28,0.78,0,4
27,0.44,0.99,1,0.61,0.9,8,5
125,0.44,0.58,1,0.72,0.65,1,1
82,0.67,0.19,6,0.48,0.12,4,0
249,0.51,0.92,3,0.75,0.72,3,1
48,0.66,0.51,5,0.43,0.81,2,6
83,0.83,0.52,0,0.79,0.98,2,1
253,0.77,0.76,1,0.02,0.93,7,1
56,0.76,0.51,5,0.79,0.96,5,5
97,0.34,0.17,0,0.22,0.15,8,1
246,0.54,0.39,6,0.34,0.62,0,0
46,0.12,0.62,0,0.67,0.22,6,4
60,0.89,0.2,0,0.33,0.56,6,4
148,0.57,0.04,3,0.84,0.97,4,0
128,0.57,0.84,1,0.16,0.47,7,1
51,0.13,0.71,5,0.78,0.19,3,6
102,0.8,0.76,0,0.49,0.24,8,1
95,0.91,0.04,3,0.26,0.97,2,0
5,0.86,0.89,6,0.35,0.25,8,0
83,0.01,0.79,3,0.33,0.13,6,1
197,0.51,0.46,5,0.36,0.67,4,6
55,0.66,0.23,1,0.27,0.59,2,3
22,0.14,0.11,3,0.76,0.52,1,3
196,0.33,0.14,3,0.64,0.9,8,1
164,0.26,0.63,0,0.28,0.2,6,1
80,0.11,0.61,5,0.65,0.31,6,1
174,0.3,0.75,6,0.4,0.26,8,0
61,0.94,0.15,0,0.18,0.67,4,0
289,0.01,0.28,6,0.41,0.88,2,0
56,0.48,0.59,6,0.72,1.0,3,7
69,0.72,0.28,6,0.79,0.91,6,0
7,0.37,0.26,3,0.54,0.04,3,0
118,0.28,0.14,6,0.81,0.43,1,0
105,0.4,0.07,5,0.52,0.49,3,6
122,0.31,0.52,3,0.62,0.33,8,1
144,0.76,0.48,1,0.59,0.89,4,1
143,0.56,0.86,3,0.43,0.23,7,1
244,0.64,0.55,1,0.73,0.46,4,1
61,0.77,0.09,5,0.67,0.41,0,5
39,0.05,0.05,1,1.0,0.13,6,4
234,0.05,0.88,1,0.88,0.06,0,1
64,0.08,0.76,6,0.45,0.52,4,7
37,0.01,0.82,1,0.2,0.67,3,4
130,0.55,0.28,6,0.93,0.19,4,0
7,0.74,0.22,0,0.86,0.17,5,3
209,0.51,0.91,6,0.36,0.45,7,7
98,0.17,0.49,6,0.73,0.22,6,0
39,0.22,0.07,5,0.71,0.09,7,6
176,0.45,0.05,1,0.34,0.78,8,1
80,0.57,0.91,3,0.46,0.45,0,1
245,0.89,0.38,5,0.78,0.93,5,6
48,0.74,0.08,1,0.97,0.02,4,3
204,0.04,0.15,6,0.23,0.49,6,0
55,0.85,0.41,0,0.19,0.56,0,4
218,0.51,0.52,0,0.91,0.75,4,1
69,0.96,0.6,6,0.06,0.1,8,0
34,0.8,0.91,5,0.19,0.1,0,5
86,0.76,0.64,1,0.13,0.48,2,1
138,0.79,0.13,6,0.64,0.91,7,0
260,0.88,0.85,5,0.72,0.41,8,1
77,0.34,0.34,3,0.66,0.92,0,1
83,0.73,0.45,0,0.48,0.18,7,1
211,0.48,0.37,6,0.48,0.45,5,0
106,0.33,0.85,3,0.36,0.09,5,1
42,0.6,0.24,1,0.78,0.6,6,4
158,0.95,0.33,1,0.23,0.68,8,1
103,0.57,0.06,0,0.53,0.02,2,0
45,0.14,0.6,6,0.25,0.82,8,7
165,0.72,0.47,6,0.63,0.19,7,0
107,0.99,0.09,1,0.06,0.75,0,0
92,0.31,0.08,5,0.58,0.04,5,6
92,0.56,0.26,5,0.35,0.28,7,6
75,0.16,0.28,6,0.25,0.62,0,0
55,0.23,0.75,6,0.93,0.59,5,7
133,0.27,0.44,1,0.57,0.61,3,1
158,0.11,0.97,3,0.5,0.92,7,1
95,0.07,0.01,3,0.98,0.25,5,0
184,0.58,0.28,0,0.79,0.69,5,0
196,0.8,0.1,0,0.54,0.62,3,0
88,0.34,0.62,5,0.58,0.85,6,1
39,0.64,0.06,3,0.8,0.94,6,4
256,0.17,0.33,1,0.3,0.09,0,1
180,0.79,0.95,3,0.18,0.93,2,1
176,0.42,0.9,6,0.19,0.84,7,7
95,0.92,0.59,3,0.39,0.9,7,1
49,0.33,0.48,5,0.9,0.84,4,5
138,0.23,0.34,1,0.72,0.83,5,1
165,0.64,0.19,5,0.65,0.77,1,6
197,0.59,0.78,1,0.86,0.76,0,1
62,0.94,0.95,6,0.68,0.77,1,7
231,0.54,0.2,6,0.05,0.9,3,0
149,0.86,0.58,0,0.75,0.18,2,1
171,0.65,0.06,6,0.76,0.21,2,0
11,0.93,0.49,0,0.65,0.81,2,4
116,0.04,0.89,0,0.59,0.29,3,1
77,0.74,0.32,5,0.93,0.13,5,6
210,0.87,0.81,1,1.0,0.41,2,1
243,0.37,0.65,5,0.42,0.56,0,6
29,0.72,0.84,5,0.65,0.99,2,6
191,0.69,0.21,0,0.56,0.61,8,1
220,0.07,0.88,5,0.71,0.03,3,6
49,0.02,0.14,3,0.73,0.52,7,3
35,0.59,0.51,6,0.47,0.45,3,7
176,0.36,0.03,0,0.19,0.14,4,0
143,0.77,0.39,3,0.25,0.24,1,1
211,0.2,0.4,1,0.29,0.39,0,1
41,0.02,0.52,3,0.17,0.38,6,4
157,0.17,0.78,3,0.73,0.43,2,1
59,0.87,0.53,1,0.71,0.9,8,4
34,0.17,0.87,6,0.83,0.26,4,0
21,0.98,0.1,1,0.04,0.38,5,3
42,0.19,0.72,6,0.57,0.93,0,7
11,0.37,0.58,0,0.88,0.35,2,4
56,0.8,0.8,6,0.79,0.42,0,7
19,0.1,0.33,0,0.01,0.24,6,4
129,0.92,0.0,0,1.0,0.67,7,0
44,0.68,0.25,1,0.7,0.31,8,4
40,0.06,0.82,3,0.27,0.67,1,5
36,0.96,0.87,0,0.06,0.55,3,4
13,0.03,0.65,5,0.44,0.03,0,6
76,0.28,0.28,1,0.79,0.94,1,0
46,0.81,0.53,6,0.67,0.15,1,0
68,0.86,0.53,6,0.63,0.36,5,7
152,0.22,0.86,5,0.46,0.21,7,6
60,0.14,0.72,5,0.99,0.63,2,6
60,0.44,0.31,1,0.36,0.86,7,4
267,0.34,0.8,3,0.27,0.54,5,1
96,0.3,0.42,0,0.31,0.12,8,1
17,0.9,0.71,5,0.38,0.68,8,4
127,0.81,0.5,3,0.83,0.28,1,1
103,0.44,0.51,3,0.87,0.38,8,1
157,0.69,0.65,0,0.85,0.63,2,1
164,0.76,0.2,5,0.21,0.41,0,6
57,0.32,0.6,3,0.77,0.01,1,5
56,0.87,0.79,6,0.94,0.15,2,0
87,0.27,0.2,6,0.81,0.27,4,0
127,0.87,0.38,5,0.48,0.91,2,6
112,0.59,0.53,3,0.98,0.54,5,1
102,0.55,0.12,3,0.76,0.79,1,0
184,0.32,0.35,0,0.13,0.82,5,1
79,0.27,0.77,5,0.81,0.28,8,1
67,0.74,0.98,0,0.87,0.76,3,1
65,0.36,0.55,5,0.6,0.35,6,1
44,0.37,0.2,6,0.66,0.14,1,0
90,0.39,0.8,6,0.18,0.08,6,0
79,0.04,0.42,1,0.31,0.36,4,1
257,0.09,0.28,3,0.08,0.1,3,0
194,0.82,0.79,6,0.03,0.24,7,0
110,0.15,0.35,6,0.7,0.84,6,0
98,0.84,0.8,0,0.45,0.99,4,1
143,0.18,0.43,3,0.25,0.24,0,1
48,0.59,0.04,3,0.38,0.82,5,3
62,0.58,0.7,1,0.86,0.16,8,1
138,0.07,0.52,6,0.56,0.47,8,7
4,0.8,0.31,1,0.32,0.72,6,4
26,0.72,0.38,5,0.72,0.53,4,6
130,0.58,0.28,0,0.38,0.49,8,1
112,0.96,0.04,1,0.35,0.36,3,0
206,0.4,0.54,5,0.67,0.55,5,6
136,0.34,0.43,5,0.36,0.41,2,6
86,0.27,0.41,6,0.77,0.87,8,7
45,0.54,0.58,1,0.34,0.26,6,5
71,0.54,0.79,0,0.09,0.53,7,1
38,0.57,0.82,5,0.01,0.42,5,5
68,0.11,0.07,3,0.83,0.46,5,0
142,0.69,0.94,1,0.04,0.99,2,1
91,0.78,0.26,5,0.4,0.31,4,6
87,0.23,0.98,0,0.2,0.16,7,1
202,0.11,0.42,3,0.13,0.97,2,1
66,0.67,0.62,6,0.28,0.18,2,0
15,0.92,0.74,1,0.16,0.9,1,4
53,0.96,0.72,5,0.66,0.37,6,4
98,0.97,0.63,6,0.26,0.16,2,0
172,0.72,0.22,5,0.64,0.74,8,1
68,0.75,0.08,5,0.04,0.87,8,1
261,0.51,0.54,5,0.66,0.88,4,6
110,0.4,0.93,0,0.39,0.72,2,1
18,0.79,0.86,3,0.43,0.72,8,4
72,0.1,0.5,1,0.66,0.98,6,1
12,0.16,0.87,6,0.77,0.56,1,7
143,0.91,0.12,5,0.67,0.81,1,6
36,0.59,0.3,0,0.92,0.39,8,4
34,0.63,0.14,0,0.02,0.34,2,3
76,0.05,0.03,1,0.67,0.36,8,1
118,0.34,0.65,1,0.9,0.22,7,1
32,0.76,0.73,1,0.49,0.34,3,5
39,0.52,0.06,6,0.85,0.9,1,0
28,0.15,0.91,3,0.41,0.37,8,4
61,0.1,0.99,1,0.44,0.33,4,1
